pCO2,AOU,excess DIC,T,nDIC+0.768DO,DIC-0.5TA+0.83DO,DO Saturation,label,LOF_label
468.926,64.4247215,29.544,15.084,2229.5342,1121.887,0.68630325,0,0
401.673,39.2462433,0.857,18.9367,2175.1352,1075.447,0.77073776,0,0
393.329,32.2654666,-3.461,18.8644,2177.2406,1077.706,0.79986932,0,0
404.8,40.7540726,2.442,18.842,2176.5934,1076.384,0.76479184,0,0
526.374,102.271563,49.56,15.0645,2221.4682,1107.162,0.54167215,0,0
409.109,42.3951593,4.447,17.059,2198.7584,1095.129,0.76411232,0,0
404.686,45.1738775,2.34,17.9017,2184.5288,1081.818,0.74993391,0,0
579.011,128.910322,63.09,13.2322,2237.179,1117.635,0.45860311,0,0
488.195,81.5294279,37.313,16.1026,2212.6552,1103.127,0.61426396,0,0
418.249,51.5891221,8.693,16.6231,2201.2346,1095.636,0.72921872,0,0
447.989,64.0086959,21.118,15.0248,2223.1276,1113.601,0.6882861,0,0
461.428,74.2593655,25.904,13.8411,2234.2168,1123.348,0.65602566,0,0
395.386,39.6958298,-2.336,17.7399,2186.1664,1084.214,0.77269348,0,0
457.841,69.2583139,24.534,13.9356,2235.6158,1124.083,0.67418923,0,0
427.228,52.6037244,12.763,16.4344,2206.6628,1102.253,0.72600673,0,0
396.053,41.5970446,-1.99,17.6314,2186.3412,1083.552,0.76535954,0,0
419.815,50.6573037,9.458,16.8172,2200.3356,1095.736,0.73211197,0,0
394.3,38.0049076,-2.901,17.9765,2184.0622,1082.062,0.77880939,0,0
439.87,62.6271991,17.922,15.3774,2216.8004,1109.219,0.69181112,0,0
389.069,34.9225678,-5.625,18.0582,2182.8008,1081.453,0.79111425,0,0
438.731,61.0939465,17.336,15.0668,2221.1622,1113.242,0.69924378,0,0
434.039,55.462656,15.543,15.7518,2215.5008,1108.368,0.7177927,0,0
469.023,68.9667454,29.292,14.7728,2230.183,1120.03,0.6706524,0,0
380.028,36.5899682,-10.413,17.9571,2178.1742,1076.257,0.78462198,0,0
403.051,36.318685,1.544,18.4412,2184.124,1083.48,0.78431439,0,0
410.224,52.3452655,4.927,16.4675,2198.9386,1094.186,0.72688769,0,0
424.068,56.5647448,11.371,16.628,2199.9306,1094.886,0.70949786,0,0
397.028,42.0795452,-1.492,17.3792,2189.5308,1087.883,0.7642758,0,0
465.791,69.1744892,27.641,14.0859,2236.9312,1125.152,0.67368648,0,0
410.379,49.18173,5.039,16.8939,2196.2524,1091.899,0.73766361,0,0
445.126,67.9429558,19.993,15.0989,2218.1492,1109.232,0.67282599,0,0
524.377,101.50896,47.597,13.6181,2237.4538,1122.368,0.5561108,0,0
438.397,56.1045532,17.392,15.6825,2217.6264,1110.419,0.71560703,0,0
405.199,46.1625541,2.571,17.4054,2190.0002,1086.897,0.74776696,0,0
407.819,38.4658585,3.875,17.7232,2193.2378,1091.093,0.77772188,0,0
414.534,48.5200267,7.039,17.1182,2195.9822,1092.117,0.73941924,0,0
404.258,47.5772478,2.095,16.9812,2193.648,1090.795,0.74372363,0,0
432.576,61.3521751,15.06,16.2615,2204.3216,1097.646,0.69237096,0,0
422.121,54.7931878,10.386,16.2137,2205.466,1098.99,0.71836246,0,0
429.116,68.1742017,13.327,15.3282,2208.675,1102.32,0.67067686,0,0
510.302,91.9895185,42.761,13.2444,2244.4278,1130.313,0.59417357,0,0
421.241,54.5738159,10.019,16.3173,2203.9566,1098.491,0.71875467,0,0
399.819,36.9300679,-0.091,17.6885,2191.0574,1089.204,0.78404597,0,0
497.75,94.1810978,38.555,13.2074,2239.0458,1125.153,0.58635327,0,0
408.23,42.2686526,4.052,17.4241,2194.1646,1091.351,0.76336102,0,0
492.19,90.0302577,37.452,14.2885,2228.051,1115.925,0.59394224,0,0
392.572,40.6137742,-3.778,17.6931,2184.6808,1083.283,0.7691314,0,0
398.704,43.0499094,-0.651,17.6429,2186.4262,1084.407,0.75945305,0,0
594.828,133.663751,65.793,12.2247,2249.0352,1126.182,0.45183809,0,0
537.576,119.712155,51.168,13.378,2230.9612,1111.157,0.4910918,0,0
599.097,139.865429,66.221,11.7211,2251.0418,1127.793,0.4350745,0,0
534.756,111.422136,50.916,13.8517,2231.1228,1114.388,0.51745992,0,0
525.311,113.701198,46.318,11.9737,2247.231,1129.995,0.52555755,0,0
539.641,107.485101,51.081,12.5302,2250.0638,1131.868,0.54318358,0,0
444.492,72.1985261,19.59,14.8623,2217.9022,1107.442,0.65792346,0,0
559.307,121.116642,56.373,12.1004,2250.0442,1131.272,0.4978091,0,0
653.035,160.044258,75.211,9.3891,2273.9188,1144.713,0.39245345,0,0
461.655,80.6379849,26.769,15.4079,2211.7526,1102.546,0.62220353,0,0
445.915,75.5898428,20.154,14.7464,2217.2098,1107.418,0.64567701,0,0
611.592,143.249748,69.961,11.9445,2248.5046,1127.476,0.42004481,0,0
478.007,89.5105164,31.438,13.0317,2238.4714,1123.384,0.60490174,0,0
501.243,92.3919068,40.76,14.642,2225.9132,1112.822,0.58257216,0,0
405.43,47.2528634,2.678,17.3022,2190.8544,1087.749,0.74378202,0,0
539.409,116.689742,50.29,11.9299,2250.0442,1129.737,0.51546054,0,0
499.361,92.9942299,38.64,12.8526,2245.0684,1128.309,0.59342996,0,0
521.357,107.07494,46.202,13.2062,2237.3114,1121.679,0.53897996,0,0
464.18,73.2209523,27.374,14.7612,2225.9082,1115.327,0.65461717,0,0
471.664,79.8480927,30.067,14.5688,2225.9444,1113.729,0.63064902,0,0
458.805,77.7430075,24.89,14.0676,2228.536,1115.38,0.64170759,0,0
430.403,57.9947254,14.151,16.5024,2203.4772,1097.022,0.70444812,0,0
474.365,75.7988949,31.629,15.4143,2220.132,1109.68,0.64083427,0,0
485.385,81.4309465,35.754,15.4093,2219.8792,1109.432,0.61913369,0,0
462.836,79.2383511,26.804,14.7026,2221.5266,1110.046,0.63209236,0,0
501.121,89.1281769,39.458,13.1751,2244.9372,1128.302,0.60529562,0,0
471.863,93.1557388,29.353,13.0963,2232.7634,1119.964,0.5910442,0,0
438.25,61.0646391,17.55,16.386,2205.8322,1099.247,0.69290588,0,0
468.981,83.2949518,28.487,13.591,2233.629,1119.69,0.62404724,0,0
498.324,90.2674765,38.872,13.5187,2239.2162,1124.712,0.59864366,0,0
563.4,122.339386,56.88,11.5179,2256.667,1137.515,0.4989739,0,0
410.443,50.5435607,5.058,16.8638,2195.9958,1090.953,0.73238105,0,0
449.757,68.868101,21.655,14.6888,2224.4948,1113.828,0.67156428,0,0
474.031,87.0401119,30.578,13.9377,2228.5332,1115.292,0.60773141,0,0
436.219,62.4838771,16.604,16.2186,2205.8944,1098.449,0.68816323,0,0
446.776,67.4751361,20.958,15.8981,2210.2332,1101.877,0.6703302,0,0
496.242,95.535509,37.411,12.5919,2245.0756,1128.196,0.58609909,0,0
495.513,85.4758989,37.148,12.548,2253.056,1137.045,0.62296505,0,0
470.609,82.5091266,30.065,15.158,2216.6408,1106.098,0.61664644,0,0
438.883,57.300465,17.774,16.276,2210.3086,1103.366,0.70824297,0,0
428.395,54.9862736,13.291,16.6276,2203.4434,1097.414,0.71576731,0,0
638.624,160.474915,71.713,9.1184,2273.5632,1145.042,0.39437621,0,0
672.361,163.48859,76.99,7.9668,2291.0772,1160.027,0.39871176,0,0
520.939,113.485791,44.198,11.1692,2255.5692,1137.712,0.53353039,0,0
601.151,146.330847,64.741,9.9691,2265.4564,1143.464,0.43151393,0,0
510.584,105.069186,42.236,12.766,2241.0074,1124.264,0.55014263,0,0
487.239,93.0545563,35.261,13.9044,2229.3628,1115.178,0.58552334,0,0
542.661,122.088797,50.467,11.1553,2255.5432,1134.607,0.50338082,0,0
608.739,141.58554,67.092,10.4204,2265.9784,1143.524,0.44284171,0,0
514.826,109.181333,42.373,11.3486,2255.1646,1136.401,0.54723466,0,0
503.513,103.296026,40.015,12.9054,2238.5084,1121.594,0.55546926,0,0
627.703,145.527743,71.56,10.4489,2267.1256,1143.521,0.42888597,0,0
538.84,118.851114,49.191,10.9245,2259.549,1139.575,0.51692728,0,0
515.188,106.634898,42.429,11.3154,2257.4832,1138.042,0.55646179,0,0
557.345,126.811901,54.265,10.7587,2260.365,1139.765,0.49062535,0,0
519.56,111.746017,44.243,11.8987,2248.514,1128.92,0.53340924,0,0
515.301,103.672616,43.334,12.2515,2249.173,1132.05,0.55933654,0,0
508.944,109.232937,40.513,11.2821,2253.961,1135.65,0.54756628,0,0
541.503,124.228747,50.017,10.8561,2256.861,1138.325,0.49869727,0,0
528.011,112.979626,46.739,11.7914,2251.3832,1131.822,0.52997346,0,0
519.881,112.974733,43.871,11.2436,2254.915,1136.195,0.53471257,0,0
525.748,108.890358,45.709,11.327,2258.8658,1140.083,0.54842303,0,0
491.119,99.9728499,36.101,13.1995,2233.567,1118.105,0.56528685,0,0
475.775,87.2208592,31.369,14.289,2225.3632,1111.732,0.604657,0,0
523.832,116.485589,45.812,12.039,2244.3852,1126.372,0.51506128,0,0
509.515,110.807127,41.171,11.9034,2246.0472,1128.017,0.53671122,0,0
494.937,92.3000395,37.809,13.7462,2234.3936,1119.556,0.58950926,0,0
557.187,109.920509,56.202,12.6135,2252.8974,1134.644,0.53377403,0,0
492.597,96.0507623,36.946,13.6633,2231.7002,1116.767,0.57617558,0,0
498.683,103.363718,37.402,11.5569,2252.1884,1134.069,0.56611888,0,0
559.211,138.738936,53.549,9.8662,2262.3406,1137.786,0.45896437,0,0
502.074,105.141789,39.506,12.8795,2236.9358,1119.683,0.54893492,0,0
540.1,111.279298,49.85,11.1856,2262.686,1143.755,0.5411483,0,0
477.129,81.3622949,32.355,14.9519,2222.5844,1111.524,0.62239737,0,0
520.707,104.498456,45.604,12.9595,2242.4154,1125.149,0.55062273,0,0
518.496,111.047769,44.177,12.1613,2245.7366,1127.006,0.53361143,0,0
502.58,104.121555,39.636,12.8476,2238.2634,1120.829,0.55293405,0,0
529.317,118.100819,46.57,11.1191,2255.1798,1135.293,0.51776151,0,0
604.392,149.624544,65.961,10.3677,2259.4048,1136.583,0.41563727,0,0
508.62,100.292352,41.124,12.1752,2250.5214,1133.254,0.57212095,0,0
610.183,143.789875,67.325,10.2034,2266.9912,1146.327,0.43760428,0,0
495.258,101.269716,36.829,12.2539,2244.6572,1128.142,0.5680036,0,0
499.471,98.4036176,38.738,13.0112,2239.7258,1122.913,0.57253349,0,0
469.267,85.0216024,28.92,14.2688,2224.9326,1110.941,0.61307784,0,0
487.454,92.2224475,34.856,13.2805,2237.3334,1121.714,0.59322431,0,0
508.462,106.316439,41.37,12.6139,2241.1422,1123.282,0.54687253,0,0
497.173,94.6335747,38.619,13.8152,2232.589,1117.515,0.58029704,0,0
478.789,89.6522436,31.969,13.5499,2233.1632,1117.927,0.60077327,0,0
519.434,109.426676,44.958,12.6853,2241.4042,1123.777,0.53495831,0,0
554.417,127.278622,52.178,9.8082,2270.721,1147.33,0.49869974,0,0
599.249,154.190282,63.471,9.3834,2265.7628,1143.178,0.41157271,0,0
527.816,114.22045,46.419,11.614,2252.7126,1132.206,0.52716003,0,0
543.383,124.794911,50.423,11.0604,2255.4592,1133.647,0.49501653,0,0
596.506,148.625446,62.872,9.6119,2267.0244,1142.564,0.42790584,0,0
525.542,118.304486,45.931,11.7572,2247.3114,1127.939,0.5113202,0,0
547.639,132.923545,50.412,9.867,2263.922,1140.8,0.47882739,0,0
528.37,119.259079,46.154,11.1466,2254.3432,1133.297,0.5136186,0,0
658.846,170.77909,76.12,8.9253,2271.631,1145.19,0.36162255,0,0
530.605,129.576666,45.325,9.4411,2266.3242,1144.447,0.49438174,0,0
553.167,129.161117,52.318,10.0848,2265.4984,1144.459,0.48931578,0,0
559.507,136.668331,53.092,9.2311,2271.0298,1148.233,0.47251292,0,0
597.639,147.749093,63.046,9.4206,2269.8964,1146.674,0.43293612,0,0
553.411,125.639941,52.616,10.3872,2264.923,1143.12,0.4985058,0,0
543.68,123.473792,50.22,10.6221,2261.1116,1140.651,0.50366775,0,0
540.676,125.66988,48.48,9.7375,2268.6012,1147.057,0.50465182,0,0
581.249,142.8767,58.784,9.3352,2270.8294,1147.289,0.45054177,0,0
564.259,134.21983,54.601,9.2131,2273.898,1154.275,0.4806916,0,0
560.758,136.640037,53.371,9.337,2270.5798,1146.268,0.47172701,0,0
556.819,133.822529,52.822,9.6349,2267.9202,1145.882,0.47792079,0,0
580.621,137.548079,58.823,9.6262,2271.7802,1147.427,0.46562383,0,0
574.171,135.944619,57.447,9.712,2270.2272,1148.107,0.4700586,0,0
553.254,129.484795,52.223,10.012,2266.0292,1144.092,0.4888966,0,0
580.948,144.778883,58.841,9.3767,2268.451,1145.08,0.44340669,0,0
571.635,131.775534,57.267,10.3,2266.333,1142.455,0.47833812,0,0
594.743,130.700877,62.974,9.933,2276.9924,1156.144,0.48573598,0,0
548.538,134.408995,50.356,9.5432,2266.615,1143.365,0.47706694,0,0
549.57,132.179023,50.507,9.3634,2270.4774,1147.654,0.48637894,0,0
545.373,125.956526,50.384,10.4787,2261.6556,1139.006,0.49662669,0,0
556.94,128.570083,53.111,9.9833,2268.3628,1145.888,0.49249974,0,0
599.204,148.696574,63.354,9.3129,2270.663,1147.925,0.43090729,0,0
608.539,155.54088,65.429,9.2326,2268.6086,1144.796,0.40880976,0,0
550.868,130.90189,51.453,9.9523,2265.1192,1142.562,0.48471974,0,0
536.209,134.285764,46.873,9.2244,2266.594,1146.625,0.48057709,0,0
522.038,103.8346,45.254,12.1991,2252.2146,1133.716,0.55927562,0,0
540.696,129.446456,48.841,10.1593,2261.1438,1139.278,0.48765364,0,0
585.738,150.244677,59.865,9.2479,2267.0342,1143.212,0.42649771,0,0
535.388,129.707717,47.481,10.3743,2257.2208,1135.133,0.48470301,0,0
547.716,132.427454,50.008,9.2674,2270.7198,1149.153,0.486427,0,0
552.587,129.27816,51.879,9.9862,2266.7002,1143.607,0.49008443,0,0
527.103,118.914083,46.006,11.4277,2251.0678,1129.818,0.51221986,0,0
542.771,118.587515,49.811,10.6016,2265.1324,1143.534,0.52100447,0,0
557.977,130.831224,53.484,10.142,2265.2322,1141.832,0.4831916,0,0
519.493,119.491733,43.128,10.7688,2255.8452,1134.107,0.51631192,0,0
538.981,128.104189,48.153,10.0288,2263.3604,1140.654,0.49366796,0,0
543.993,120.194364,50.702,11.2098,2257.4438,1135.218,0.50974327,0,0
